"time","city","latitude","longitude","european_aqi","pm10","pm2_5","carbon_monoxide","nitrogen_dioxide","sulphur_dioxide","ozone","ammonia","uv_index_clear_sky","uv_index","dust","aerosol_optical_depth","alder_pollen","birch_pollen","grass_pollen","mugwort_pollen","olive_pollen","ragweed_pollen"
"2025-06-01 05:00:00+00:00","Marseille",43.2965,5.3698,18.191667556762695,15.899999618530273,12.300000190734863,158.0,20.100000381469727,1.100000023841858,39.0,0.30000001192092896,0.20000000298023224,0.20000000298023224,1.0,0.10999999940395355,0.0,0.4000000059604645,5.599999904632568,0.0,0.8999999761581421,0.0
"2025-06-01 06:00:00+00:00","Marseille",43.2965,5.3698,22.399999618530273,15.100000381469727,11.699999809265137,162.0,15.399999618530273,1.100000023841858,56.0,0.4000000059604645,0.800000011920929,0.800000011920929,1.0,0.10999999940395355,0.10000000149011612,0.4000000059604645,8.300000190734863,0.0,0.8999999761581421,0.0
"2025-06-01 07:00:00+00:00","Marseille",43.2965,5.3698,26.0,13.800000190734863,11.100000381469727,154.0,12.800000190734863,1.2000000476837158,65.0,0.4000000059604645,1.9500000476837158,1.9500000476837158,1.0,0.10999999940395355,0.10000000149011612,0.4000000059604645,8.800000190734863,0.0,1.2000000476837158,0.0
"2025-06-01 08:00:00+00:00","Marseille",43.2965,5.3698,28.80000114440918,13.600000381469727,10.5,135.0,8.0,0.8999999761581421,72.0,0.20000000298023224,3.5999999046325684,3.5999999046325684,1.0,0.11999999731779099,0.10000000149011612,0.4000000059604645,5.699999809265137,0.0,1.899999976158142,0.0
"2025-06-01 09:00:00+00:00","Marseille",43.2965,5.3698,31.19999885559082,14.399999618530273,10.399999618530273,122.0,6.300000190734863,0.800000011920929,78.0,0.10000000149011612,5.449999809265137,5.449999809265137,1.0,0.12999999523162842,0.20000000298023224,0.4000000059604645,5.699999809265137,0.0,2.5999999046325684,0.0
"2025-06-01 10:00:00+00:00","Marseille",43.2965,5.3698,35.20000076293945,15.300000190734863,9.899999618530273,113.0,4.699999809265137,0.699999988079071,88.0,0.0,7.050000190734863,6.949999809265137,1.0,0.15000000596046448,0.20000000298023224,0.4000000059604645,5.199999809265137,0.0,2.799999952316284,0.0
"2025-06-01 11:00:00+00:00","Marseille",43.2965,5.3698,39.20000076293945,15.5,10.100000381469727,114.0,3.799999952316284,0.6000000238418579,98.0,0.0,7.949999809265137,7.650000095367432,1.0,0.17000000178813934,0.20000000298023224,0.30000001192092896,4.900000095367432,0.0,2.9000000953674316,0.0
"2025-06-01 12:00:00+00:00","Marseille",43.2965,5.3698,43.333335876464844,16.700000762939453,10.5,113.0,2.299999952316284,0.5,105.0,0.10000000149011612,8.050000190734863,8.050000190734863,1.0,0.18000000715255737,0.20000000298023224,0.30000001192092896,4.699999809265137,0.0,3.4000000953674316,0.0
"2025-06-01 13:00:00+00:00","Marseille",43.2965,5.3698,43.333335876464844,13.800000190734863,10.199999809265137,115.0,2.200000047683716,0.4000000059604645,105.0,0.10000000149011612,7.050000190734863,6.849999904632568,1.0,0.1899999976158142,0.20000000298023224,0.30000001192092896,5.599999904632568,0.0,3.799999952316284,0.0
"2025-06-01 14:00:00+00:00","Marseille",43.2965,5.3698,44.0,13.800000190734863,9.5,117.0,2.200000047683716,0.4000000059604645,106.0,0.10000000149011612,5.300000190734863,5.099999904632568,1.0,0.1899999976158142,0.20000000298023224,0.5,5.5,0.0,4.099999904632568,0.0
